OP_ID,OP_DATE,TIME,YEAR,VESSEL,SERIAL,CRUISE,LOCATION,IP_DESIGN,LATITUDE,LONGITUDE,END_LATITUDE,END_LONGITUDE,BEG_LATITUDE_DD,BEG_LONGITUDE_DD,END_LATITUDE_DD,END_LONGITUDE_DD,BEG_DEPTH,END_DEPTH,FISHING_DEPTH,DEPTH_UNITS,SURF_TEMP,FISHING_TEMP,TOW_TIME,DISTANCE,SPECIES,N
105948,14-Jun-18,1100,2018,25,648,1,402,3,4822.08,8852.54,4822.3,8853.03,48.368,-88.875667,48.371667,-88.883833,15.9,26.7,0.5,2,11.3,11.3,10,,217,14
105949,14-Jun-18,1229,2018,25,650,1,404,3,4813.31,8855.1,4818.56,8854.71,48.221833,-88.918333,48.309333,-88.911833,61.6,51.9,0.5,2,8.9,8.9,10,0.41,217,85
105950,14-Jun-18,1229,2018,25,651,1,404,3,4813.31,8855.1,4818.56,8854.71,48.221833,-88.918333,48.309333,-88.911833,61.6,51.9,0.5,2,8.9,8.9,10,0.41,217,35
105951,14-Jun-18,1431,2018,25,652,1,403,3,4815.49,8910.26,,,48.258167,-89.171,,,42.8,,0.5,2,11.7,11.7,10,0.43,217,33
105952,14-Jun-18,1431,2018,25,653,1,403,3,4815.49,8910.26,,,48.258167,-89.171,,,42.8,,0.5,2,11.7,11.7,10,0.43,217,30
105953,15-Jun-18,943,2018,25,654,1,400,3,4804.88,8925.45,4804.7,8924.92,48.081333,-89.424167,48.078333,-89.415333,17,36.3,0.5,2,10.1,10.1,10,0.42,217,21
105954,15-Jun-18,943,2018,25,655,1,400,3,4804.88,8925.45,4804.7,8924.92,48.081333,-89.424167,48.078333,-89.415333,17,36.3,0.5,2,10.1,10.1,10,0.42,217,28
105955,15-Jun-18,956,2018,25,656,1,400,3,4804.67,8924.81,4804.48,8924.26,48.077833,-89.4135,48.074667,-89.404333,40.3,52.8,0.5,2,10.5,10.5,10,0.46,217,167
105956,15-Jun-18,956,2018,25,657,1,400,3,4804.67,8924.81,4804.48,8924.26,48.077833,-89.4135,48.074667,-89.404333,40.3,52.8,0.5,2,10.5,10.5,10,0.46,217,127
105957,15-Jun-18,1208,2018,25,658,1,191,3,4758.82,8937.76,4758.46,8937.56,47.980333,-89.629333,47.974333,-89.626,18.1,24.6,0.5,2,7.1,7.1,10,0.42,217,51
105958,15-Jun-18,1208,2018,25,659,1,191,3,4758.82,8937.76,4758.46,8937.56,47.980333,-89.629333,47.974333,-89.626,18.1,24.6,0.5,2,7.1,7.1,10,0.42,217,75
105959,15-Jun-18,1311,2018,25,660,1,191,3,4756.55,8939.04,4756.23,8939.3,47.9425,-89.650667,47.937167,-89.655,70.2,42.3,0.5,2,3.3,3.3,10,0.39,217,2
105960,15-Jun-18,1311,2018,25,661,1,191,3,4756.55,8939.04,4756.23,8939.3,47.9425,-89.650667,47.937167,-89.655,70.2,42.3,0.5,2,3.3,3.3,10,0.39,217,1
105961,15-Jun-18,1330,2018,25,662,1,191,3,4756.56,8939.96,4756.43,8940.5,47.942667,-89.666,47.9405,-89.675,39.5,25.2,0.5,2,3.3,3.3,10,,217,1
105962,15-Jun-18,1330,2018,25,663,1,191,3,4756.56,8939.96,4756.43,8940.5,47.942667,-89.666,47.9405,-89.675,39.5,25.2,0.5,2,3.3,3.3,10,,0,0
105963,15-Jun-18,1505,2018,25,664,1,207,3,4749.85,8957.31,4750.19,8957.6,47.830833,-89.955167,47.8365,-89.96,78.5,24.6,0.5,2,3.8,3.8,10,0.4,217,30
105964,15-Jun-18,1505,2018,25,665,1,207,3,4749.85,8957.31,4750.19,8957.6,47.830833,-89.955167,47.8365,-89.96,78.5,24.6,0.5,2,3.8,3.8,10,0.4,217,15
105965,15-Jun-18,1634,2018,25,666,1,65,3,4744.53,9018.74,4744.49,9019.33,47.742167,-90.312333,47.7415,-90.322167,101,70.5,0.5,2,3.4,3.4,10,,217,24
105966,15-Jun-18,1634,2018,25,667,1,65,3,4744.53,9018.74,4744.49,9019.33,47.742167,-90.312333,47.7415,-90.322167,101,70.5,0.5,2,3.4,3.4,10,,217,26
105967,16-Jun-18,706,2018,25,668,1,65,3,4744.44,9020.57,4744.17,9020.98,47.740667,-90.342833,47.736167,-90.349667,54.9,93.5,0.5,2,3.3,3.3,10,,217,122
105968,16-Jun-18,706,2018,25,669,1,65,3,4744.44,9020.57,4744.17,9020.98,47.740667,-90.342833,47.736167,-90.349667,54.9,93.5,0.5,2,3.3,3.3,10,,217,84
105976,11-Jul-18,1154,2018,25,670,3,2161,3,4659.03,9114.09,4658.8,9114.59,46.983833,-91.234833,46.98,-91.243167,136,137,0.5,2,11.6,11.6,10,0.46,217,16
105977,11-Jul-18,1154,2018,25,671,3,2161,3,4659.03,9114.09,4658.8,9114.59,46.983833,-91.234833,46.98,-91.243167,136,137,0.5,2,11.6,11.6,10,0.46,217,14
105979,11-Jul-18,1713,2018,25,672,3,2133,3,4731.91,9032.9,4732.1,9032.45,47.531833,-90.548333,47.535,-90.540833,184,185,0.5,2,6.7,6.7,10,0.4,217,14
105980,11-Jul-18,1713,2018,25,673,3,2133,3,4731.91,9032.9,4732.1,9032.45,47.531833,-90.548333,47.535,-90.540833,184,185,0.5,2,6.7,6.7,10,0.4,217,13
105982,12-Jul-18,918,2018,25,674,3,2124,3,4730.21,8959.61,4729.89,8959.86,47.5035,-89.9935,47.498167,-89.997667,155,153,0.5,2,6.8,6.8,10,0.41,217,18
105983,12-Jul-18,918,2018,25,675,3,2124,3,4730.21,8959.61,4729.89,8959.86,47.5035,-89.9935,47.498167,-89.997667,155,153,0.5,2,6.8,6.8,10,0.41,217,41
105985,12-Jul-18,1209,2018,25,676,3,2147,3,4709.68,8957.74,4709.41,8958.15,47.161333,-89.962333,47.156833,-89.969167,175,171,0.5,2,5.7,5.7,10,0.41,217,10
105986,12-Jul-18,1209,2018,25,677,3,2147,3,4709.68,8957.74,4709.41,8958.15,47.161333,-89.962333,47.156833,-89.969167,175,171,0.5,2,5.7,5.7,10,0.41,217,23
105988,12-Jul-18,1440,2018,25,678,3,2120,3,4704.37,8939.71,4704.09,8940.08,47.072833,-89.661833,47.068167,-89.668,210,210,0.5,2,7,7,10,0.41,217,4
105989,12-Jul-18,1440,2018,25,679,3,2120,3,4704.37,8939.71,4704.09,8940.08,47.072833,-89.661833,47.068167,-89.668,210,210,0.5,2,7,7,10,0.41,217,6
105991,13-Jul-18,941,2018,25,680,3,2136,3,4713.38,8932.9,4713.58,8932.43,47.223,-89.548333,47.226333,-89.5405,205,205,0.5,2,5.9,5.9,10,0.41,217,77
105992,13-Jul-18,941,2018,25,681,3,2136,3,4713.38,8932.9,4713.58,8932.43,47.223,-89.548333,47.226333,-89.5405,205,205,0.5,2,5.9,5.9,10,0.41,217,32
105994,13-Jul-18,1142,2018,25,682,3,2151,3,4709.24,8918.12,4709.21,8917.58,47.154,-89.302,47.1535,-89.293,143,143,0.5,2,11.1,11.1,10,0.42,217,17
105995,13-Jul-18,1142,2018,25,683,3,2151,3,4709.24,8918.12,4709.21,8917.58,47.154,-89.302,47.1535,-89.293,143,143,0.5,2,11.1,11.1,10,0.42,217,29
105997,14-Jul-18,941,2018,25,684,3,2115,3,4724.82,8828.2,4725.04,8827.73,47.413667,-88.47,47.417333,-88.462167,200,205,0.5,2,9.2,9.2,10,0.43,217,25
105998,14-Jul-18,941,2018,25,685,3,2115,3,4724.82,8828.2,4725.04,8827.73,47.413667,-88.47,47.417333,-88.462167,200,205,0.5,2,9.2,9.2,10,0.43,217,23
106000,14-Jul-18,1333,2018,25,686,3,2128,3,4750,8845.33,4750.22,8844.88,47.833333,-88.7555,47.837,-88.748,244,243,0.5,2,4.5,4.5,10,0.42,217,2
106001,14-Jul-18,1333,2018,25,687,3,2128,3,4750,8845.33,4750.22,8844.88,47.833333,-88.7555,47.837,-88.748,244,243,0.5,2,4.5,4.5,10,0.42,217,2
106003,14-Jul-18,1704,2018,25,688,3,2134,3,4802.91,8815.24,4802.97,8815.77,48.0485,-88.254,48.0495,-88.262833,255,255,0.5,2,4.2,4.2,10,0.41,0,0
106004,14-Jul-18,1704,2018,25,689,3,2134,3,4802.91,8815.24,4802.97,8815.77,48.0485,-88.254,48.0495,-88.262833,255,255,0.5,2,4.2,4.2,10,0.41,217,1
106006,15-Jul-18,1009,2018,25,690,3,2118,3,4752.45,8804.37,4752.45,8803.83,47.874167,-88.072833,47.874167,-88.063833,253,250,0.5,2,4.2,4.2,10,0.41,217,12
106007,15-Jul-18,1009,2018,25,691,3,2118,3,4752.45,8804.37,4752.45,8803.83,47.874167,-88.072833,47.874167,-88.063833,253,250,0.5,2,4.2,4.2,10,0.41,217,6
106009,15-Jul-18,1237,2018,25,692,3,2122,3,4751.4,8743.43,4751.05,8743.43,47.856667,-87.723833,47.850833,-87.723833,227,227,0.5,2,4.5,4.5,10,0.42,217,5
106010,15-Jul-18,1237,2018,25,693,3,2122,3,4751.4,8743.43,4751.05,8743.43,47.856667,-87.723833,47.850833,-87.723833,227,227,0.5,2,4.5,4.5,10,0.42,217,2
106012,15-Jul-18,1627,2018,25,694,3,2138,3,4730.59,8713.61,4730.62,8713.08,47.509833,-87.226833,47.510333,-87.218,299,309,0.5,2,4.4,2.3,10,0.39,217,1
106013,15-Jul-18,1627,2018,25,695,3,2138,3,4730.59,8713.61,4730.62,8713.08,47.509833,-87.226833,47.510333,-87.218,299,309,0.5,2,4.4,4.4,10,0.39,217,1
106017,16-Jul-18,950,2018,25,696,3,2150,3,4708.47,8723.28,4708.2,8722.85,47.141167,-87.388,47.136667,-87.380833,136,132,0.5,2,11.9,11.9,10,0.41,217,86
106018,16-Jul-18,950,2018,25,697,3,2150,3,4708.47,8723.28,4708.2,8722.85,47.141167,-87.388,47.136667,-87.380833,136,132,0.5,2,11.9,11.9,10,0.41,217,66
106019,16-Jul-18,1142,2018,25,698,3,2154,3,4704.44,8709.95,4704.09,8709.93,47.074,-87.165833,47.068167,-87.1655,178,179,0.5,2,11.1,11.1,10,0.36,217,44
106020,16-Jul-18,1142,2018,25,699,3,2154,3,4704.44,8709.95,4704.09,8709.93,47.074,-87.165833,47.068167,-87.1655,178,179,0.5,2,11.1,11.1,10,0.36,217,28
106021,16-Jul-18,1411,2018,25,700,3,2152,3,4648.77,8702,4648.41,8701.76,46.812833,-87.033333,46.806833,-87.029333,148,144,0.5,2,12.9,21.9,10,0.4,217,7
106022,16-Jul-18,1411,2018,25,701,3,2152,3,4648.77,8702,4648.41,8701.76,46.812833,-87.033333,46.806833,-87.029333,148,144,0.5,2,12.9,12.9,10,0.4,217,17
106028,17-Jul-18,919,2018,25,702,3,2116,3,4644.9,8632.77,4645.02,8632.23,46.748333,-86.546167,46.750333,-86.537167,170,184,0.5,2,7.9,7.9,10,0.43,217,10
106029,17-Jul-18,919,2018,25,703,3,2116,3,4644.9,8632.77,4645.02,8632.23,46.748333,-86.546167,46.750333,-86.537167,170,184,0.5,2,7.9,7.9,10,0.43,217,16
106030,17-Jul-18,1255,2018,25,704,3,2141,3,4707.71,8610.12,4707.39,8609.86,47.1285,-86.168667,47.123167,-86.164333,145,145,0.5,2,4.6,4.6,10,0.41,217,6
106031,17-Jul-18,1255,2018,25,705,3,2141,3,4707.71,8610.12,4707.39,8609.86,47.1285,-86.168667,47.123167,-86.164333,145,145,0.5,2,4.6,4.6,10,0.41,217,3
106032,17-Jul-18,1443,2018,25,706,3,2125,3,4706.04,8558.16,4705.65,8557.91,47.100667,-85.969333,47.094167,-85.965167,189,188,0.5,2,6.7,5.3,10,0.44,217,15
106033,17-Jul-18,1443,2018,25,707,3,2125,3,4706.04,8558.16,4705.65,8557.91,47.100667,-85.969333,47.094167,-85.965167,189,188,0.5,2,5.3,5.3,10,0.44,217,1
106034,18-Jul-18,923,2018,25,708,3,2148,3,4653.66,8531.88,4654.05,8531.89,46.894333,-85.531333,46.900833,-85.5315,157,157,0.5,2,6.7,6.7,10,0.43,217,8
106035,18-Jul-18,923,2018,25,709,3,2148,3,4653.66,8531.88,4654.05,8531.89,46.894333,-85.531333,46.900833,-85.5315,157,157,0.5,2,6.7,6.7,10,0.43,217,5
106036,18-Jul-18,1045,2018,25,710,3,2039,3,4654.87,8525.52,4654.64,8525.04,46.9145,-85.425333,46.910667,-85.417333,85,89.3,0.5,2,8.9,8.9,10,0.43,0,0
106037,18-Jul-18,1045,2018,25,711,3,2039,3,4654.87,8525.52,4654.64,8525.04,46.9145,-85.425333,46.910667,-85.417333,85,89.3,0.5,2,8.9,8.9,10,0.43,0,0
106039,20-Jul-18,1327,2018,25,712,3,2137,3,4712.66,8506.15,4713.02,8506.16,47.211,-85.1025,47.217,-85.102667,210,212,0.5,2,8.7,8.7,10,0.4,217,4
106040,20-Jul-18,1327,2018,25,713,3,2137,3,4712.66,8506.15,4713.02,8506.16,47.211,-85.1025,47.217,-85.102667,210,212,0.5,2,8.7,8.7,10,0.4,217,4
106044,20-Jul-18,1604,2018,25,714,3,2121,3,4727.26,8515.99,4727.56,8515.89,47.454333,-85.2665,47.459333,-85.264833,272,279,0.5,2,9.3,9.3,10,0.39,217,2
106045,20-Jul-18,1604,2018,25,715,3,2121,3,4727.26,8515.99,4727.56,8515.89,47.454333,-85.2665,47.459333,-85.264833,272,279,0.5,1,9.3,9.3,10,0.39,217,3
106046,21-Jul-18,810,2018,25,716,3,2059,3,4742.21,8557.88,4742.07,8557.34,47.7035,-85.964667,47.701167,-85.955667,107,109,0.5,2,8.3,8.3,10,0.43,217,75
106047,21-Jul-18,810,2018,25,717,3,2059,3,4742.21,8557.88,4742.07,8557.34,47.7035,-85.964667,47.701167,-85.955667,107,109,0.5,2,8.3,8.3,10,0.43,217,71
106048,21-Jul-18,1056,2018,25,718,3,2153,3,4725.26,8540.03,4724.86,8539.97,47.421,-85.667167,47.414333,-85.666167,153,150,0.5,2,6.2,6.2,10,0.42,217,4
106049,21-Jul-18,1056,2018,25,719,3,2153,3,4725.26,8540.03,4724.86,8539.97,47.421,-85.667167,47.414333,-85.666167,153,150,0.5,2,6.2,6.2,10,0.42,217,9
106054,21-Jul-18,1326,2018,25,720,3,2129,3,4738.7,8533.71,4739.06,8533.57,47.645,-85.561833,47.651,-85.5595,195,199,0.5,2,6.9,6.9,10,0.41,217,19
106055,21-Jul-18,1326,2018,25,721,3,2129,3,4738.7,8533.71,4739.06,8533.57,47.645,-85.561833,47.651,-85.5595,195,199,0.5,2,6.9,6.9,10,0.41,217,13
106056,22-Jul-18,845,2018,25,722,3,2145,3,4738.14,8606.46,4737.86,8606.88,47.635667,-86.107667,47.631,-86.114667,150,143,0.5,2,9.2,9.2,10,0.44,217,20
106057,22-Jul-18,845,2018,25,723,3,2145,3,4738.14,8606.46,4737.86,8606.88,47.635667,-86.107667,47.631,-86.114667,150,143,0.5,2,9.2,9.2,10,0.44,217,12
106058,22-Jul-18,1013,2018,25,724,3,2165,3,4735.79,8613.51,4735.4,8613.5,47.5965,-86.225167,47.59,-86.225,133,132,0.5,2,6.7,6.7,10,0.42,217,41
106059,22-Jul-18,1013,2018,25,725,3,2165,3,4735.79,8613.51,4735.4,8613.5,47.5965,-86.225167,47.59,-86.225,133,132,0.5,2,6.7,6.7,10,0.42,217,24
106060,22-Jul-18,1255,2018,25,726,3,2126,3,4723.82,8628.16,4724.21,8628.29,47.397,-86.469333,47.4035,-86.4715,315,317,0.5,2,4.5,4.5,10,0.41,217,2
106061,22-Jul-18,1255,2018,25,727,3,2126,3,4723.82,8628.16,4724.21,8628.29,47.397,-86.469333,47.4035,-86.4715,315,317,0.5,2,4.5,4.5,10,0.41,217,4
106068,23-Jul-18,1108,2018,25,728,3,2119,3,4749.51,8641.85,4749.87,8642.03,47.825167,-86.6975,47.831167,-86.7005,270,270,0.5,2,5.6,5.6,10,0.43,0,0
106069,23-Jul-18,1108,2018,25,729,3,2119,3,4749.51,8641.85,4749.87,8642.03,47.825167,-86.6975,47.831167,-86.7005,270,270,0.5,2,5.6,5.6,10,0.43,0,0
106070,23-Jul-18,1329,2018,25,730,3,2135,3,4801.38,8638.36,4801.38,8637.72,48.023,-86.639333,48.023,-86.628667,141,143,0.5,2,8.2,8.2,10,0.43,0,0
106071,23-Jul-18,1329,2018,25,731,3,2135,3,4801.38,8638.36,4801.38,8637.72,48.023,-86.639333,48.023,-86.628667,141,143,0.5,2,8.2,8.2,10,0.43,217,1
106072,24-Jul-18,912,2018,25,732,3,2139,3,4821.2,8658.96,4821.44,8658.47,48.353333,-86.982667,48.357333,-86.9745,187,191,0.5,2,6.5,6.5,10,0.42,217,7
106073,24-Jul-18,912,2018,25,733,3,2139,3,4821.2,8658.96,4821.44,8658.47,48.353333,-86.982667,48.357333,-86.9745,187,191,0.5,2,6.5,6.5,10,0.42,217,2
106074,24-Jul-18,1235,2018,25,734,3,753,3,4842.84,8717.78,4843.1,8718.29,48.714,-87.296333,48.718333,-87.304833,169,165,0.5,2,8.7,8.7,10,0.46,217,8
106075,24-Jul-18,1235,2018,25,735,3,753,3,4842.84,8717.78,4843.1,8718.29,48.714,-87.296333,48.718333,-87.304833,169,165,0.5,2,8.7,8.7,10,0.46,217,3
106076,25-Jul-18,908,2018,25,736,3,2155,3,4833.71,8745.61,4833.43,8745.97,48.561833,-87.760167,48.557167,-87.766167,151,150,0.5,2,7.3,7.3,10,0.41,217,15
106077,25-Jul-18,908,2018,25,737,3,2155,3,4833.71,8745.61,4833.43,8745.97,48.561833,-87.760167,48.557167,-87.766167,151,150,0.5,2,7.3,2.5,10,0.41,217,20
106078,25-Jul-18,1146,2018,25,738,3,2127,3,4817.66,8739.52,4817.29,8739.6,48.294333,-87.658667,48.288167,-87.66,230,236,0.5,2,6.1,6.1,10,0.42,217,1
106079,25-Jul-18,1146,2018,25,739,3,2127,3,4817.66,8739.52,4817.29,8739.6,48.294333,-87.658667,48.288167,-87.66,230,236,0.5,2,6.1,6.1,10,0.42,217,3
106080,14-Jun-18,1100,2018,25,649,1,402,3,4822.08,8852.54,4822.3,8853.03,48.368,-88.875667,48.371667,-88.883833,15.9,26.7,0.5,2,11.3,11.3,10,,217,22
110519,29-May-19,1000,2019,25,500,1,71,3,4656.46,9046.91,4656.36,9047.47,46.941,-90.7818,46.9393,-90.7912,37.3,33.2,0.5,2,8.6,8.6,10,0.43,217,549
110520,29-May-19,1000,2019,25,501,1,71,3,4656.46,9046.91,4656.36,9047.47,46.941,-90.7818,46.9393,-90.7912,37.3,33.2,0.5,2,8.6,8.6,10,0.43,217,263
110521,29-May-19,1127,2019,25,502,1,75,3,4700.03,9043.77,4700.17,9044.25,47.0005,-90.7295,47.0028,-90.7375,48.6,34.6,0.5,2,7.1,7.1,10,0.43,217,31
110522,29-May-19,1127,2019,25,503,1,75,3,4700.03,9043.77,4700.17,9044.25,47.0005,-90.7295,47.0028,-90.7375,48.6,34.6,0.5,2,7.1,7.1,10,0.43,217,9
110523,29-May-19,1252,2019,25,504,1,87,3,4656.59,9039.03,4656.18,9038.84,46.9432,-90.6505,46.9363,-90.6473,59.8,40.8,0.5,2,9.8,9.8,10,0.43,217,92
110524,29-May-19,1252,2019,25,505,1,87,3,4656.59,9039.03,4656.18,9038.84,46.9432,-90.6505,46.9363,-90.6473,59.8,40.8,0.5,2,9.8,9.8,10,0.43,217,50
110525,29-May-19,1441,2019,25,506,1,86,3,4650.12,9043.22,4650.42,9043.52,46.8353,-90.7203,46.8403,-90.7253,54.6,43.2,0.5,2,11,11,10,0.39,217,139
110526,29-May-19,1441,2019,25,507,1,86,3,4650.12,9043.22,4650.42,9043.52,46.8353,-90.7203,46.8403,-90.7253,54.6,43.2,0.5,2,11,11,10,0.39,217,92
110527,30-May-19,857,2019,25,508,1,2,3,4654.94,9033.72,4654.55,9033.86,46.9157,-90.562,46.9092,-90.5643,29.7,49.3,0.5,2,6.5,6.5,10,0.45,217,285
110528,30-May-19,857,2019,25,509,1,2,3,4654.94,9033.72,4654.55,9033.86,46.9157,-90.562,46.9092,-90.5643,29.7,49.3,0.5,2,6.5,6.5,10,0.45,217,363
110529,30-May-19,1026,2019,25,510,1,24,3,4651.29,9029.17,4651.34,9028.56,46.8548,-90.4862,46.8557,-90.476,12.3,14.1,0.5,2,5.2,5.2,10,0.43,217,37
110530,30-May-19,1026,2019,25,511,1,24,3,4651.29,9029.17,4651.34,9028.56,46.8548,-90.4862,46.8557,-90.476,12.3,14.1,0.5,2,5.2,5.2,10,0.43,217,36
110531,30-May-19,1254,2019,25,512,1,52,3,4659,9027.29,4658.6,9027.2,46.9833,-90.4548,46.9767,-90.4533,18.8,34.7,0.5,2,5.4,5.4,10,0.42,217,16
110532,30-May-19,1254,2019,25,513,1,52,3,4659,9027.29,4658.6,9027.2,46.9833,-90.4548,46.9767,-90.4533,18.8,34.7,0.5,2,5.4,5.4,10,0.42,217,8
110533,30-May-19,1440,2019,25,514,1,44,3,4701.95,9028.82,4702.05,9028.87,47.0325,-90.4803,47.0342,-90.4812,11.2,15.2,0.5,2,6.6,6.6,10,0.4,217,39
110534,30-May-19,1440,2019,25,515,1,44,3,4701.95,9028.82,4702.05,9028.87,47.0325,-90.4803,47.0342,-90.4812,11.2,15.2,0.5,2,6.6,6.6,10,0.4,217,31
110535,30-May-19,1552,2019,25,516,1,45,3,4659.6,9032.93,4659.34,9033.4,46.9933,-90.5488,46.989,-90.5567,25.7,17.5,0.5,2,6.7,6.7,10,0.43,217,889
110536,30-May-19,1552,2019,25,517,1,45,3,4659.6,9032.93,4659.34,9033.4,46.9933,-90.5488,46.989,-90.5567,25.7,17.5,0.5,2,6.7,6.7,10,0.43,217,471
110540,31-May-19,1152,2019,25,518,1,190,3,4737.27,9042.32,4737.65,9042.29,47.6212,-90.7053,47.6275,-90.7048,100,46.9,0.5,2,4.9,4.9,10,0.42,217,93
110541,31-May-19,1152,2019,25,519,1,190,3,4737.27,9042.32,4737.65,9042.29,47.6212,-90.7053,47.6275,-90.7048,100,46.9,0.5,2,4.9,4.9,10,0.42,217,45
110542,31-May-19,1351,2019,25,520,1,208,3,4741.06,9032.74,4741.41,9032.48,47.6843,-90.5457,47.6902,-90.5413,69.8,36,0.5,2,3.6,3.6,10,0.44,217,3
110543,31-May-19,1351,2019,25,521,1,208,3,4741.06,9032.74,4741.41,9032.48,47.6843,-90.5457,47.6902,-90.5413,69.8,36,0.5,2,3.6,3.6,10,0.44,217,7
110544,31-May-19,1554,2019,25,522,1,65,3,4744.42,9019,4744.75,9019.37,47.7403,-90.3167,47.7458,-90.3228,100,21.7,0.5,2,3.5,3.5,10,0.44,217,72
110545,31-May-19,1554,2019,25,523,1,65,3,4744.42,9019,4744.75,9019.37,47.7403,-90.3167,47.7458,-90.3228,100,21.7,0.5,2,3.5,3.5,10,0.44,217,32
110549,1-Jun-19,1102,2019,25,524,1,172,3,4720.36,9110.91,4720.14,9111.4,47.3393,-91.1818,47.3357,-91.19,101.8,22.8,0.5,2,4,4,10,0.42,217,632
110550,1-Jun-19,1102,2019,25,525,1,172,3,4720.36,9110.91,4720.14,9111.4,47.3393,-91.1818,47.3357,-91.19,101.8,22.8,0.5,2,4,4,10,0.42,217,495
110551,1-Jun-19,1404,2019,25,526,1,188,3,4704.85,9132.04,4704.99,9133.58,47.0808,-91.534,47.0832,-91.5597,44,35.2,0.5,2,4.2,4.2,10,0.42,217,31
110552,1-Jun-19,1404,2019,25,527,1,188,3,4704.85,9132.04,4704.99,9133.58,47.0808,-91.534,47.0832,-91.5597,44,35.2,0.5,2,4.2,4.2,10,0.42,217,22
110553,1-Jun-19,1534,2019,25,528,1,36,3,4700.09,9140.18,4700.07,9141.77,47.0015,-91.6697,47.0012,-91.6962,30.5,24.8,0.5,2,4.5,4.5,10,0.43,217,19
110554,1-Jun-19,1534,2019,25,529,1,36,3,4700.09,9140.18,4700.07,9141.77,47.0015,-91.6697,47.0012,-91.6962,30.5,24.8,0.5,2,4.5,4.5,10,0.43,217,21
110559,2-Jun-19,753,2019,25,530,1,210,3,4643.54,9201.49,4643.75,9201.07,46.7257,-92.0248,46.7292,-92.0178,15.4,18.6,0.5,1,9,9,10,0.4,217,62
110560,2-Jun-19,753,2019,25,531,1,210,3,4643.54,9201.49,4643.75,9201.07,46.7257,-92.0248,46.7292,-92.0178,15.4,18.6,0.5,2,9,9,10,0.4,217,44
110561,2-Jun-19,1042,2019,25,532,1,206,3,4646.19,9137.53,4646.56,9137.76,46.7698,-91.6255,46.776,-91.6293,25.6,35.2,0.5,2,8.2,8.2,10,0.4,217,44
110562,2-Jun-19,1042,2019,25,533,1,206,3,4646.19,9137.53,4646.56,9137.76,46.7698,-91.6255,46.776,-91.6293,25.6,35.2,0.5,2,8.2,8.2,10,0.4,217,28
110563,2-Jun-19,1248,2019,25,534,1,205,3,4648.59,9124.84,4648.98,9125.02,46.8098,-91.414,46.8163,-91.417,23.2,34.1,0.5,2,7,7,10,0.44,217,9
110564,2-Jun-19,1248,2019,25,535,1,205,3,4648.59,9124.84,4648.98,9125.02,46.8098,-91.414,46.8163,-91.417,23.2,34.1,0.5,2,7,7,10,0.44,217,1
110565,2-Jun-19,1516,2019,25,536,1,187,3,4654.82,9149.71,4654.89,9150.31,46.9137,-91.8285,46.9148,-91.8385,49,32.7,0.5,2,4.4,4.4,10,0.44,217,373
110566,2-Jun-19,1516,2019,25,537,1,187,3,4654.82,9149.71,4654.89,9150.31,46.9137,-91.8285,46.9148,-91.8385,49,32.7,0.5,2,4.4,4.4,10,0.44,217,217
110574,6-Jun-19,1051,2019,25,538,1,151,3,4652.77,9112.54,4653.1,9112.92,46.8795,-91.209,46.885,-91.2153,12.6,52.8,0.5,2,6.3,6.3,10,0.44,217,132
110575,3-Jun-19,1051,2019,25,539,1,151,3,4652.77,9112.54,4653.1,9112.92,46.8795,-91.209,46.885,-91.2153,12.6,52.8,0.5,2,6.3,6.3,10,0.44,217,50
110576,3-Jun-19,1649,2019,25,540,1,76,3,4653.11,9105.74,4653.45,9106.13,46.8852,-91.0957,46.8908,-91.1022,19.7,35.1,0.5,2,7.9,7.9,10,0.47,217,22
110577,3-Jun-19,1234,2019,25,541,1,76,3,4653.11,9105.74,4653.45,9106.13,46.8852,-91.0957,46.8908,-91.1022,19.7,35.1,0.5,2,7.9,7.9,10,0.47,217,28
110578,3-Jun-19,1408,2019,25,542,1,139,3,4658.3,9059.71,4658.35,9100.31,46.9717,-90.9952,46.9725,-91.0052,19.3,30.7,0.5,2,9.5,9.5,10,0.4,217,37
110579,3-Jun-19,1408,2019,25,543,1,139,3,4658.3,9059.71,4658.35,9100.31,46.9717,-90.9952,46.9725,-91.0052,19.3,30.7,0.5,2,9.5,9.5,10,0.4,217,22
110580,6-Jun-19,1014,2019,25,544,1,184,3,4636.97,9019.87,4637.36,9020.02,46.6162,-90.3312,46.6227,-90.3337,22.9,29.1,0.5,2,10.3,10.3,10,0.44,217,55
110581,6-Jun-19,1014,2019,25,545,1,184,3,4636.97,9019.87,4637.36,9020.02,46.6162,-90.3312,46.6227,-90.3337,22.9,29.1,0.5,2,10.3,10.3,10,0.44,217,78
110582,6-Jun-19,1250,2019,25,546,1,192,3,4641.32,9001.69,4641.64,9001.87,46.6887,-90.0282,46.694,-90.0312,17.5,23.4,0.5,2,9.1,9.1,10,0.44,217,35
110583,6-Jun-19,1250,2019,25,547,1,192,3,4641.32,9001.69,4641.64,9001.87,46.6887,-90.0282,46.694,-90.0312,17.5,23.4,0.5,2,9.1,9.1,10,0.44,217,15
110584,6-Jun-19,1649,2019,25,548,1,57,3,4654.01,8921.02,4654.32,8921.38,46.9002,-89.3503,46.9053,-89.3563,19.4,26.4,0.5,2,11.7,11.7,10,0.44,217,68
