OP_ID,GN_EFFORT_ID,OP_DATE,MESH_SIZE,BEG_DEPTH,END_DEPTH,LAT,LON,NIGHTS_OUT,N.PANEL
100219,43982,1931-10-29,30,59.4,65.8,42.9967,-87.6283,9,3
100818,43123,1930-10-22,23,64,80.5,43.0083,-86.4014,8,1
100819,43124,1930-10-22,24,64,80.5,43.0083,-86.4014,8,1
100820,43125,1930-10-22,25,64,80.5,43.0083,-86.4014,8,1
100821,43126,1930-10-22,26,64,80.5,43.0083,-86.4014,8,1
100822,43127,1930-10-22,30,64,80.5,43.0083,-86.4014,8,1
100443,42812,1930-06-30,23,65.8,73.2,43.0717,-86.3838,10,1
100444,42813,1930-06-30,24,65.8,73.2,43.0717,-86.3838,10,1
100445,42814,1930-06-30,25,65.8,73.2,43.0717,-86.3838,10,1
100446,42815,1930-06-30,26,65.8,73.2,43.0717,-86.3838,10,1
100447,42816,1930-06-30,30,65.8,73.2,43.0717,-86.3838,10,1
100496,42857,1930-07-11,23,65.8,73.2,43.0717,-86.3838,11,1
100497,42858,1930-07-11,24,65.8,73.2,43.0717,-86.3838,11,1
100498,42859,1930-07-11,25,65.8,73.2,43.0717,-86.3838,11,1
100499,42860,1930-07-11,26,65.8,73.2,43.0717,-86.3838,11,1
100500,42861,1930-07-11,30,65.8,73.2,43.0717,-86.3838,11,1
100558,42907,1930-07-25,23,45.7,47.5,43.0792,-86.3847,14,1
100559,42908,1930-07-25,24,45.7,47.5,43.0792,-86.3847,14,1
100560,42909,1930-07-25,25,45.7,47.5,43.0792,-86.3847,14,1
100561,42910,1930-07-25,26,45.7,47.5,43.0792,-86.3847,14,1
100562,42911,1930-07-25,30,45.7,47.5,43.0792,-86.3847,14,1
100628,42967,1930-08-06,23,45.7,47.5,43.0792,-86.3847,12,1
100629,42968,1930-08-06,24,45.7,47.5,43.0792,-86.3847,12,1
100630,42969,1930-08-06,25,45.7,47.5,43.0792,-86.3847,12,1
100631,42970,1930-08-06,26,45.7,47.5,43.0792,-86.3847,12,1
100632,42971,1930-08-06,30,45.7,47.5,43.0792,-86.3847,12,1
100687,43017,1930-08-14,23,45.7,47.5,43.0792,-86.3847,8,1
100688,43018,1930-08-14,24,45.7,47.5,43.0792,-86.3847,8,1
100689,43019,1930-08-14,25,45.7,47.5,43.0792,-86.3847,8,1
100690,43020,1930-08-14,26,45.7,47.5,43.0792,-86.3847,8,1
100691,43021,1930-08-14,30,45.7,47.5,43.0792,-86.3847,8,1
100501,42862,1930-07-11,23,100.6,102.4,43.0861,-86.5875,20,1
100502,42863,1930-07-11,24,100.6,102.4,43.0861,-86.5875,20,1
100503,42864,1930-07-11,25,100.6,102.4,43.0861,-86.5875,20,1
100504,42865,1930-07-11,26,100.6,102.4,43.0861,-86.5875,20,1
100505,42866,1930-07-11,30,100.6,102.4,43.0861,-86.5875,20,1
100449,42817,1930-07-01,23,71.3,73.2,43.1153,-87.6695,9,1
100451,42819,1930-07-01,25,71.3,73.2,43.1153,-87.6695,9,1
100452,42820,1930-07-01,26,71.3,73.2,43.1153,-87.6695,9,1
100515,42872,1930-07-15,23,71.3,73.2,43.1153,-87.6695,14,1
100516,42873,1930-07-15,24,71.3,73.2,43.1153,-87.6695,14,1
100517,42874,1930-07-15,25,71.3,73.2,43.1153,-87.6695,14,1
100518,42875,1930-07-15,26,71.3,73.2,43.1153,-87.6695,14,1
100519,42876,1930-07-15,30,71.3,73.2,43.1153,-87.6695,14,1
99778,43514,1931-07-18,24,42.1,47.5,43.1317,-86.35,16,1
99837,43563,1931-07-27,23,42.1,47.5,43.1317,-86.35,9,1
99712,43458,1931-07-02,23,42.1,47.5,43.1317,-86.35,10,1
99713,43459,1931-07-02,24,42.1,47.5,43.1317,-86.35,10,1
99714,43460,1931-07-02,25,42.1,47.5,43.1317,-86.35,10,1
99715,43461,1931-07-02,26,42.1,47.5,43.1317,-86.35,10,1
99716,43462,1931-07-02,30,42.1,47.5,43.1317,-86.35,10,1
99777,43513,1931-07-18,23,42.1,47.5,43.1317,-86.35,16,1
99779,43515,1931-07-18,25,42.1,47.5,43.1317,-86.35,16,1
99780,43516,1931-07-18,26,42.1,47.5,43.1317,-86.35,16,1
99781,43517,1931-07-18,30,42.1,47.5,43.1317,-86.35,16,1
99838,43564,1931-07-27,24,42.1,47.5,43.1317,-86.35,9,1
99839,43565,1931-07-27,25,42.1,47.5,43.1317,-86.35,9,1
99840,43566,1931-07-27,26,42.1,47.5,43.1317,-86.35,9,1
99841,43567,1931-07-27,30,42.1,47.5,43.1317,-86.35,9,1
99897,43613,1931-08-07,23,42.1,47.5,43.1317,-86.35,11,1
99898,43614,1931-08-07,24,42.1,47.5,43.1317,-86.35,11,1
99899,43615,1931-08-07,25,42.1,47.5,43.1317,-86.35,11,1
99900,43616,1931-08-07,26,42.1,47.5,43.1317,-86.35,11,1
99901,43617,1931-08-07,30,42.1,47.5,43.1317,-86.35,11,1
99957,43663,1931-08-17,23,42.1,47.5,43.1317,-86.35,10,1
99958,43664,1931-08-17,24,42.1,47.5,43.1317,-86.35,10,1
99959,43665,1931-08-17,25,42.1,47.5,43.1317,-86.35,10,1
99960,43666,1931-08-17,26,42.1,47.5,43.1317,-86.35,10,1
99961,43667,1931-08-17,30,42.1,47.5,43.1317,-86.35,10,1
100019,43713,1931-08-25,23,42.1,47.5,43.1317,-86.35,8,1
100020,43714,1931-08-25,24,42.1,47.5,43.1317,-86.35,8,1
100021,43715,1931-08-25,25,42.1,47.5,43.1317,-86.35,8,1
100022,43716,1931-08-25,26,42.1,47.5,43.1317,-86.35,8,1
100023,43717,1931-08-25,30,42.1,47.5,43.1317,-86.35,8,1
99639,43396,1931-06-22,26,52.1,57.6,43.1333,-86.3733,12,1
100938,43218,1931-05-14,23,47.5,58.5,43.1333,-86.3733,10,2
100939,43219,1931-05-14,24,47.5,58.5,43.1333,-86.3733,10,2
100940,43220,1931-05-14,25,47.5,58.5,43.1333,-86.3733,10,2
100941,43221,1931-05-14,26,47.5,58.5,43.1333,-86.3733,10,2
100942,43222,1931-05-14,30,47.5,58.5,43.1333,-86.3733,10,2
101009,43278,1931-05-28,23,52.1,58.5,43.1333,-86.3733,14,1
101010,43279,1931-05-28,24,52.1,58.5,43.1333,-86.3733,14,1
101011,43280,1931-05-28,25,52.1,58.5,43.1333,-86.3733,14,1
101012,43281,1931-05-28,26,52.1,58.5,43.1333,-86.3733,14,1
101013,43282,1931-05-28,30,52.1,58.5,43.1333,-86.3733,14,1
101076,43333,1931-06-10,23,52.1,58.5,43.1333,-86.3733,13,1
101077,43334,1931-06-10,24,52.1,58.5,43.1333,-86.3733,13,1
101078,43335,1931-06-10,25,52.1,58.5,43.1333,-86.3733,13,1
101079,43336,1931-06-10,26,52.1,58.5,43.1333,-86.3733,13,1
101080,43337,1931-06-10,30,52.1,58.5,43.1333,-86.3733,13,1
99636,43393,1931-06-22,23,52.1,57.6,43.1333,-86.3733,12,1
99637,43394,1931-06-22,24,52.1,57.6,43.1333,-86.3733,12,1
99638,43395,1931-06-22,25,52.1,57.6,43.1333,-86.3733,12,1
99640,43397,1931-06-22,30,52.1,57.6,43.1333,-86.3733,12,1
100090,43773,1931-09-03,23,54.9,58.5,43.1383,-86.405,9,1
100091,43774,1931-09-03,24,54.9,58.5,43.1383,-86.405,9,1
100092,43775,1931-09-03,25,54.9,58.5,43.1383,-86.405,9,1
100158,43831,1931-09-15,26,58.5,62.2,43.1433,-86.4183,12,1
100155,43828,1931-09-15,23,58.5,62.2,43.1433,-86.4183,12,1
100156,43829,1931-09-15,24,58.5,62.2,43.1433,-86.4183,12,1
100157,43830,1931-09-15,25,58.5,62.2,43.1433,-86.4183,12,1
100159,43832,1931-09-15,30,58.5,62.2,43.1433,-86.4183,12,1
100333,43878,1931-09-29,23,58.5,62.2,43.1433,-86.4183,14,1
100334,43879,1931-09-29,24,58.5,62.2,43.1433,-86.4183,14,1
100335,43880,1931-09-29,25,58.5,62.2,43.1433,-86.4183,14,1
100336,43881,1931-09-29,26,58.5,62.2,43.1433,-86.4183,14,1
100337,43882,1931-09-29,30,58.5,62.2,43.1433,-86.4183,14,1
100160,43833,1931-09-15,23,104.2,106.1,43.2017,-86.5317,12,1
100161,43834,1931-09-15,24,104.2,106.1,43.2017,-86.5317,12,1
100162,43835,1931-09-15,25,104.2,106.1,43.2017,-86.5317,12,1
100163,43836,1931-09-15,26,104.2,106.1,43.2017,-86.5317,12,1
100164,43837,1931-09-15,30,104.2,106.1,43.2017,-86.5317,12,1
100338,43883,1931-09-29,23,104.2,106.1,43.2017,-86.5317,14,1
100339,43884,1931-09-29,24,104.2,106.1,43.2017,-86.5317,14,1
100340,43885,1931-09-29,25,104.2,106.1,43.2017,-86.5317,14,1
100341,43886,1931-09-29,26,104.2,106.1,43.2017,-86.5317,14,1
100342,43887,1931-09-29,30,104.2,106.1,43.2017,-86.5317,14,1
100025,43719,1931-08-25,24,103.3,104.2,43.2017,-86.5133,8,1
100098,43781,1931-09-03,26,103.3,104.2,43.2017,-86.5133,9,1
100024,43718,1931-08-25,23,103.3,104.2,43.2017,-86.5133,8,1
100026,43720,1931-08-25,25,103.3,104.2,43.2017,-86.5133,8,1
100027,43721,1931-08-25,26,103.3,104.2,43.2017,-86.5133,8,1
100028,43722,1931-08-25,30,103.3,104.2,43.2017,-86.5133,8,1
100095,43778,1931-09-03,23,103.3,104.2,43.2017,-86.5133,9,1
100096,43779,1931-09-03,24,103.3,104.2,43.2017,-86.5133,9,1
100097,43780,1931-09-03,25,103.3,104.2,43.2017,-86.5133,9,1
100099,43782,1931-09-03,30,103.3,104.2,43.2017,-86.5133,9,1
101081,43338,1931-06-10,23,54.9,91.4,43.2017,-86.4967,13,1
99846,43572,1931-07-27,30,91.4,103.3,43.2017,-86.4967,9,1
100943,43223,1931-05-14,23,91.4,103.3,43.2017,-86.4967,10,2
100944,43224,1931-05-14,24,91.4,103.3,43.2017,-86.4967,10,2
100945,43225,1931-05-14,25,91.4,103.3,43.2017,-86.4967,10,2
100946,43226,1931-05-14,26,91.4,103.3,43.2017,-86.4967,10,2
100947,43227,1931-05-14,30,91.4,103.3,43.2017,-86.4967,10,2
101014,43283,1931-05-28,23,95.1,103.3,43.2017,-86.4967,14,1
101015,43284,1931-05-28,24,95.1,103.3,43.2017,-86.4967,14,1
101016,43285,1931-05-28,25,95.1,103.3,43.2017,-86.4967,14,1
101017,43286,1931-05-28,26,95.1,103.3,43.2017,-86.4967,14,1
101018,43287,1931-05-28,30,95.1,103.3,43.2017,-86.4967,14,1
101082,43339,1931-06-10,24,54.9,91.4,43.2017,-86.4967,13,1
101083,43340,1931-06-10,25,54.9,91.4,43.2017,-86.4967,13,1
101084,43341,1931-06-10,26,54.9,91.4,43.2017,-86.4967,13,1
101085,43342,1931-06-10,30,54.9,91.4,43.2017,-86.4967,13,1
99641,43398,1931-06-22,23,91.4,103.3,43.2017,-86.4967,12,1
99642,43399,1931-06-22,24,91.4,103.3,43.2017,-86.4967,12,1
99643,43400,1931-06-22,25,91.4,103.3,43.2017,-86.4967,12,1
99644,43401,1931-06-22,26,91.4,103.3,43.2017,-86.4967,12,1
99645,43402,1931-06-22,30,91.4,103.3,43.2017,-86.4967,12,1
99717,43463,1931-07-02,23,91.4,103.3,43.2017,-86.4967,10,1
99718,43464,1931-07-02,24,91.4,103.3,43.2017,-86.4967,10,1
99719,43465,1931-07-02,25,91.4,103.3,43.2017,-86.4967,10,1
99720,43466,1931-07-02,26,91.4,103.3,43.2017,-86.4967,10,1
99721,43467,1931-07-02,30,91.4,103.3,43.2017,-86.4967,10,1
99782,43518,1931-07-18,23,91.4,103.3,43.2017,-86.4967,16,1
99783,43519,1931-07-18,24,91.4,103.3,43.2017,-86.4967,16,1
99784,43520,1931-07-18,25,91.4,103.3,43.2017,-86.4967,16,1
99785,43521,1931-07-18,26,91.4,103.3,43.2017,-86.4967,16,1
99786,43522,1931-07-18,30,91.4,103.3,43.2017,-86.4967,16,1
99842,43568,1931-07-27,23,91.4,103.3,43.2017,-86.4967,9,1
99843,43569,1931-07-27,24,91.4,103.3,43.2017,-86.4967,9,1
99844,43570,1931-07-27,25,91.4,103.3,43.2017,-86.4967,9,1
99845,43571,1931-07-27,26,91.4,103.3,43.2017,-86.4967,9,1
99902,43618,1931-08-07,23,91.4,103.3,43.2017,-86.4967,11,1
99903,43619,1931-08-07,24,91.4,103.3,43.2017,-86.4967,11,1
99904,43620,1931-08-07,25,91.4,103.3,43.2017,-86.4967,11,1
99905,43621,1931-08-07,26,91.4,103.3,43.2017,-86.4967,11,1
99906,43622,1931-08-07,30,91.4,103.3,43.2017,-86.4967,11,1
99962,43668,1931-08-17,23,91.4,103.3,43.2017,-86.4967,10,1
99963,43669,1931-08-17,24,91.4,103.3,43.2017,-86.4967,10,1
99964,43670,1931-08-17,25,91.4,103.3,43.2017,-86.4967,10,1
99965,43671,1931-08-17,26,91.4,103.3,43.2017,-86.4967,10,1
99966,43672,1931-08-17,30,91.4,103.3,43.2017,-86.4967,10,1
100510,42867,1930-07-15,23,109.7,110.6,43.2236,-87.6333,22,1
100511,42868,1930-07-15,24,109.7,110.6,43.2236,-87.6333,22,1
100512,42869,1930-07-15,25,109.7,110.6,43.2236,-87.6333,22,1
100513,42870,1930-07-15,26,109.7,110.6,43.2236,-87.6333,22,1
100514,42871,1930-07-15,30,109.7,110.6,43.2236,-87.6333,22,1
100653,42987,1930-08-09,23,56.7,67.7,43.2945,-87.5181,11,1
100654,42988,1930-08-09,24,56.7,67.7,43.2945,-87.5181,11,1
100655,42989,1930-08-09,25,56.7,67.7,43.2945,-87.5181,11,1
100656,42990,1930-08-09,26,56.7,67.7,43.2945,-87.5181,11,1
100657,42991,1930-08-09,30,56.7,67.7,43.2945,-87.5181,11,1
100582,42927,1930-07-29,23,56.7,89.6,43.2945,-87.5306,11,1
100583,42928,1930-07-29,24,56.7,89.6,43.2945,-87.5306,11,1
100584,42929,1930-07-29,25,56.7,89.6,43.2945,-87.5306,11,1
100585,42930,1930-07-29,26,56.7,89.6,43.2945,-87.5306,11,1
100586,42931,1930-07-29,30,56.7,89.6,43.2945,-87.5306,11,1
100712,43042,1930-08-21,23,56.7,91.4,43.2945,-87.5306,12,1
100713,43043,1930-08-21,24,56.7,91.4,43.2945,-87.5306,12,1
100714,43044,1930-08-21,25,56.7,91.4,43.2945,-87.5306,12,1
100715,43045,1930-08-21,26,56.7,91.4,43.2945,-87.5306,12,1
100716,43046,1930-08-21,30,56.7,91.4,43.2945,-87.5306,12,1
100587,42932,1930-07-29,23,118.9,124.4,43.3083,-87.5833,11,1
100588,42933,1930-07-29,24,118.9,124.4,43.3083,-87.5833,11,1
100589,42934,1930-07-29,25,118.9,124.4,43.3083,-87.5833,11,1
100590,42935,1930-07-29,26,118.9,124.4,43.3083,-87.5833,11,1
100591,42936,1930-07-29,30,118.9,124.4,43.3083,-87.5833,11,1
100658,42992,1930-08-09,23,118.9,124.4,43.3083,-87.5833,11,1
100659,42993,1930-08-09,24,118.9,124.4,43.3083,-87.5833,11,1
100660,42994,1930-08-09,25,118.9,124.4,43.3083,-87.5833,11,1
100661,42995,1930-08-09,26,118.9,124.4,43.3083,-87.5833,11,1
100662,42996,1930-08-09,30,118.9,124.4,43.3083,-87.5833,11,1
100717,43047,1930-08-21,23,118.9,124.4,43.3083,-87.5833,12,1
100718,43048,1930-08-21,24,118.9,124.4,43.3083,-87.5833,12,1
100719,43049,1930-08-21,25,118.9,124.4,43.3083,-87.5833,12,1
100720,43050,1930-08-21,26,118.9,124.4,43.3083,-87.5833,12,1
100721,43051,1930-08-21,30,118.9,124.4,43.3083,-87.5833,12,1
100067,43753,1931-08-31,23,54.9,64,43.4083,-87.7717,10,2
100068,43754,1931-08-31,24,54.9,64,43.4083,-87.7717,10,2
100069,43755,1931-08-31,25,54.9,64,43.4083,-87.7717,10,2
100070,43756,1931-08-31,26,54.9,64,43.4083,-87.7717,10,2
100071,43757,1931-08-31,30,54.9,64,43.4083,-87.7717,10,2
101104,43357,1931-06-12,30,73.2,73.2,43.435,-87.2083,11,2
101100,43353,1931-06-12,23,73.2,73.2,43.435,-87.2083,11,2
101101,43354,1931-06-12,24,73.2,73.2,43.435,-87.2083,11,2
101102,43355,1931-06-12,25,73.2,73.2,43.435,-87.2083,11,2
101103,43356,1931-06-12,26,73.2,73.2,43.435,-87.2083,11,2
99670,43418,1931-06-27,23,73.2,73.2,43.435,-87.2083,15,3
99671,43419,1931-06-27,24,73.2,73.2,43.435,-87.2083,15,3
99672,43420,1931-06-27,25,73.2,73.2,43.435,-87.2083,15,3
99673,43421,1931-06-27,26,73.2,73.2,43.435,-87.2083,15,3
99674,43422,1931-06-27,30,73.2,73.2,43.435,-87.2083,15,3
100961,43238,1931-05-20,23,75,80.5,43.4417,-87.195,14,2
100962,43239,1931-05-20,24,75,80.5,43.4417,-87.195,14,2
100963,43240,1931-05-20,25,75,80.5,43.4417,-87.195,14,2
100964,43241,1931-05-20,26,75,80.5,43.4417,-87.195,14,2
100965,43242,1931-05-20,30,75,80.5,43.4417,-87.195,14,2
101028,43293,1931-06-01,23,80.5,84.1,43.4417,-87.195,12,2
101029,43294,1931-06-01,24,80.5,84.1,43.4417,-87.195,12,2
101030,43295,1931-06-01,25,80.5,84.1,43.4417,-87.195,12,2
101031,43296,1931-06-01,26,80.5,84.1,43.4417,-87.195,12,2
101032,43297,1931-06-01,30,80.5,84.1,43.4417,-87.195,12,2
99883,43602,1931-08-04,30,137.2,139,43.4417,-87.555,11,4
100074,43760,1931-08-31,25,137.2,139,43.4417,-87.555,10,2
99879,43598,1931-08-04,23,137.2,139,43.4417,-87.555,11,4
99880,43599,1931-08-04,24,137.2,139,43.4417,-87.555,11,4
99881,43600,1931-08-04,25,137.2,139,43.4417,-87.555,11,4
99882,43601,1931-08-04,26,137.2,139,43.4417,-87.555,11,4
99939,43648,1931-08-13,23,137.2,139,43.4417,-87.555,9,4
99940,43649,1931-08-13,24,137.2,139,43.4417,-87.555,9,4
99941,43650,1931-08-13,25,137.2,139,43.4417,-87.555,9,4
99942,43651,1931-08-13,26,137.2,139,43.4417,-87.555,9,4
99943,43652,1931-08-13,30,137.2,139,43.4417,-87.555,9,4
100000,43698,1931-08-21,23,137.2,139,43.4417,-87.555,8,4
100001,43699,1931-08-21,24,137.2,139,43.4417,-87.555,8,4
100002,43700,1931-08-21,25,137.2,139,43.4417,-87.555,8,4
100003,43701,1931-08-21,26,137.2,139,43.4417,-87.555,8,4
100004,43702,1931-08-21,30,137.2,139,43.4417,-87.555,8,4
100072,43758,1931-08-31,23,137.2,139,43.4417,-87.555,10,2
100073,43759,1931-08-31,24,137.2,139,43.4417,-87.555,10,2
100075,43761,1931-08-31,26,137.2,139,43.4417,-87.555,10,2
100076,43762,1931-08-31,30,137.2,139,43.4417,-87.555,10,2
100138,43813,1931-09-11,23,137.2,139.9,43.4417,-87.555,11,3
100139,43814,1931-09-11,24,137.2,139.9,43.4417,-87.555,11,3
100140,43815,1931-09-11,25,137.2,139.9,43.4417,-87.555,11,3
100141,43816,1931-09-11,26,137.2,139.9,43.4417,-87.555,11,3
100142,43817,1931-09-11,30,137.2,139.9,43.4417,-87.555,11,3
100908,43195,1931-05-07,25,80.5,84.1,43.4517,-87.21,13,2
100906,43193,1931-05-07,23,80.5,84.1,43.4517,-87.21,13,2
100907,43194,1931-05-07,24,80.5,84.1,43.4517,-87.21,13,2
100909,43196,1931-05-07,26,80.5,84.1,43.4517,-87.21,13,2
100910,43197,1931-05-07,30,80.5,84.1,43.4517,-87.21,13,2
100563,42912,1930-07-25,23,102.4,102.4,43.6,-86.6125,14,1
100564,42913,1930-07-25,24,102.4,102.4,43.6,-86.6125,14,1
100565,42914,1930-07-25,25,102.4,102.4,43.6,-86.6125,14,1
100566,42915,1930-07-25,26,102.4,102.4,43.6,-86.6125,14,1
100567,42916,1930-07-25,30,102.4,102.4,43.6,-86.6125,14,1
100633,42972,1930-08-06,23,102.4,102.4,43.6,-86.6125,12,1
100634,42973,1930-08-06,24,102.4,102.4,43.6,-86.6125,12,1
100635,42974,1930-08-06,25,102.4,102.4,43.6,-86.6125,12,1
100636,42975,1930-08-06,26,102.4,102.4,43.6,-86.6125,12,1
100637,42976,1930-08-06,30,102.4,102.4,43.6,-86.6125,12,1
100692,43022,1930-08-18,23,102.4,102.4,43.6,-86.6125,12,1
100693,43023,1930-08-18,24,102.4,102.4,43.6,-86.6125,12,1
100694,43024,1930-08-18,25,102.4,102.4,43.6,-86.6125,12,1
100695,43025,1930-08-18,26,102.4,102.4,43.6,-86.6125,12,1
100696,43026,1930-08-18,30,102.4,102.4,43.6,-86.6125,12,1
100271,44028,1931-11-18,23,128,131.7,43.6067,-87.5,12,2
100272,44029,1931-11-18,24,128,131.7,43.6067,-87.5,12,2
100273,44030,1931-11-18,25,128,131.7,43.6067,-87.5,12,2
100274,44031,1931-11-18,26,128,131.7,43.6067,-87.5,12,2
100275,44032,1931-11-18,30,128,131.7,43.6067,-87.5,12,2
100379,43923,1931-10-06,23,128,131.7,43.6067,-87.5,13,2
100380,43924,1931-10-06,24,128,131.7,43.6067,-87.5,13,2
100381,43925,1931-10-06,25,128,131.7,43.6067,-87.5,13,2
100382,43926,1931-10-06,26,128,131.7,43.6067,-87.5,13,2
100383,43927,1931-10-06,30,128,131.7,43.6067,-87.5,13,2
100405,43943,1931-10-16,23,128,131.7,43.6067,-87.5,10,2
100406,43944,1931-10-16,24,128,131.7,43.6067,-87.5,10,2
100407,43945,1931-10-16,25,128,131.7,43.6067,-87.5,10,2
100408,43946,1931-10-16,26,128,131.7,43.6067,-87.5,10,2
100409,43947,1931-10-16,30,128,131.7,43.6067,-87.5,10,2
100208,43973,1931-10-26,23,128,131.7,43.6067,-87.5,10,2
100209,43974,1931-10-26,24,128,131.7,43.6067,-87.5,10,2
100210,43975,1931-10-26,25,128,131.7,43.6067,-87.5,10,2
100211,43976,1931-10-26,26,128,131.7,43.6067,-87.5,10,2
100212,43977,1931-10-26,30,128,131.7,43.6067,-87.5,10,2
100244,44003,1931-11-06,23,128,131.7,43.6067,-87.5,11,2
100245,44004,1931-11-06,24,128,131.7,43.6067,-87.5,11,2
100246,44005,1931-11-06,25,128,131.7,43.6067,-87.5,11,2
100247,44006,1931-11-06,26,128,131.7,43.6067,-87.5,11,2
100248,44007,1931-11-06,30,128,131.7,43.6067,-87.5,11,2
100621,42962,1930-08-05,23,111.6,115.2,43.6431,-86.6819,13,1
100622,42963,1930-08-05,24,111.6,115.2,43.6431,-86.6819,13,1
100623,42964,1930-08-05,25,111.6,115.2,43.6431,-86.6819,13,1
100624,42965,1930-08-05,26,111.6,115.2,43.6431,-86.6819,13,1
100625,42966,1930-08-05,30,111.6,115.2,43.6431,-86.6819,13,1
100727,43057,1930-08-26,23,111.6,115.2,43.6431,-86.6819,13,1
100728,43058,1930-08-26,24,111.6,115.2,43.6431,-86.6819,13,1
100729,43059,1930-08-26,25,111.6,115.2,43.6431,-86.6819,13,1
100730,43060,1930-08-26,26,111.6,115.2,43.6431,-86.6819,13,1
100731,43061,1930-08-26,30,111.6,115.2,43.6431,-86.6819,13,1
99666,43415,1931-06-26,25,119.8,133.5,43.65,-87.5233,13,3
99664,43413,1931-06-26,23,119.8,133.5,43.65,-87.5233,13,3
99665,43414,1931-06-26,24,119.8,133.5,43.65,-87.5233,13,3
99667,43416,1931-06-26,26,119.8,133.5,43.65,-87.5233,13,3
99668,43417,1931-06-26,30,119.8,133.5,43.65,-87.5233,13,3
99760,43498,1931-07-09,23,119.8,133.5,43.65,-87.5233,13,3
99761,43499,1931-07-09,24,119.8,133.5,43.65,-87.5233,13,3
99762,43500,1931-07-09,25,119.8,133.5,43.65,-87.5233,13,3
99763,43501,1931-07-09,26,119.8,133.5,43.65,-87.5233,13,3
99764,43502,1931-07-09,30,119.8,133.5,43.65,-87.5233,13,3
100680,43012,1930-08-13,23,111.6,115.2,43.6556,-86.7695,8,1
100681,43013,1930-08-13,24,111.6,115.2,43.6556,-86.7695,8,1
100682,43014,1930-08-13,25,111.6,115.2,43.6556,-86.7695,8,1
100683,43015,1930-08-13,26,111.6,115.2,43.6556,-86.7695,8,1
100684,43016,1930-08-13,30,111.6,115.2,43.6556,-86.7695,8,1
101034,43298,1931-06-02,23,99.7,119.8,43.6583,-87.5383,13,2
100900,43188,1931-05-06,23,100.6,119.8,43.6583,-87.5383,12,2
100901,43189,1931-05-06,24,100.6,119.8,43.6583,-87.5383,12,2
100902,43190,1931-05-06,25,100.6,119.8,43.6583,-87.5383,12,2
100903,43191,1931-05-06,26,100.6,119.8,43.6583,-87.5383,12,2
100904,43192,1931-05-06,30,100.6,119.8,43.6583,-87.5383,12,2
100966,43243,1931-05-20,23,100.6,119.8,43.6583,-87.5383,14,2
100967,43244,1931-05-20,24,100.6,119.8,43.6583,-87.5383,14,2
100968,43245,1931-05-20,25,100.6,119.8,43.6583,-87.5383,14,2
100969,43246,1931-05-20,26,100.6,119.8,43.6583,-87.5383,14,2
100970,43247,1931-05-20,30,100.6,119.8,43.6583,-87.5383,14,2
101035,43299,1931-06-02,24,99.7,119.8,43.6583,-87.5383,13,2
101036,43300,1931-06-02,25,99.7,119.8,43.6583,-87.5383,13,2
101037,43301,1931-06-02,26,99.7,119.8,43.6583,-87.5383,13,2
101038,43302,1931-06-02,30,99.7,119.8,43.6583,-87.5383,13,2
101107,43358,1931-06-13,23,99.7,119.8,43.6583,-87.5383,11,2
101108,43359,1931-06-13,24,99.7,119.8,43.6583,-87.5383,11,2
101109,43360,1931-06-13,25,99.7,119.8,43.6583,-87.5383,11,2
99597,43361,1931-06-13,26,99.7,119.8,43.6583,-87.5383,11,2
99598,43362,1931-06-13,30,99.7,119.8,43.6583,-87.5383,11,2
100266,44023,1931-11-18,23,69.5,82.3,43.665,-87.5917,12,1
100267,44024,1931-11-18,24,69.5,82.3,43.665,-87.5917,12,1
100268,44025,1931-11-18,25,69.5,82.3,43.665,-87.5917,12,1
100269,44026,1931-11-18,26,69.5,82.3,43.665,-87.5917,12,1
100376,43920,1931-10-06,25,69.5,91.4,43.665,-87.5917,13,2
100402,43940,1931-10-16,25,69.5,91.4,43.665,-87.5917,10,2
100204,43969,1931-10-26,24,69.5,91.4,43.665,-87.5917,10,2
100239,43998,1931-11-06,23,69.5,91.4,43.665,-87.5917,11,2
100270,44027,1931-11-18,30,69.5,82.3,43.665,-87.5917,12,1
100374,43918,1931-10-06,23,69.5,91.4,43.665,-87.5917,13,2
100375,43919,1931-10-06,24,69.5,91.4,43.665,-87.5917,13,2
100377,43921,1931-10-06,26,69.5,91.4,43.665,-87.5917,13,2
100378,43922,1931-10-06,30,69.5,91.4,43.665,-87.5917,13,2
100400,43938,1931-10-16,23,69.5,91.4,43.665,-87.5917,10,2
100401,43939,1931-10-16,24,69.5,91.4,43.665,-87.5917,10,2
100403,43941,1931-10-16,26,69.5,91.4,43.665,-87.5917,10,2
100404,43942,1931-10-16,30,69.5,91.4,43.665,-87.5917,10,2
100203,43968,1931-10-26,23,69.5,91.4,43.665,-87.5917,10,2
100205,43970,1931-10-26,25,69.5,91.4,43.665,-87.5917,10,2
100206,43971,1931-10-26,26,69.5,91.4,43.665,-87.5917,10,2
100207,43972,1931-10-26,30,69.5,91.4,43.665,-87.5917,10,2
100240,43999,1931-11-06,24,69.5,91.4,43.665,-87.5917,11,2
100241,44000,1931-11-06,25,69.5,91.4,43.665,-87.5917,11,2
100242,44001,1931-11-06,26,69.5,91.4,43.665,-87.5917,11,2
100243,44002,1931-11-06,30,69.5,91.4,43.665,-87.5917,11,2
100551,42902,1930-07-23,23,95.1,96.9,43.7333,-86.6764,13,1
